Zona,Escolaridade,Gênero,Faixa etária,Eleitorado,Com biometria,Com biometria (%),Com nome social,Com deficiência,Data de carga
15,ENSINO MÉDIO COMPLETO,MASCULINO,95 a 99 anos,2,2,1,0,0,2022-07-11 22:32:34
15,ENSINO MÉDIO INCOMPLETO,FEMININO,100 anos ou mais,1,1,1,0,0,2022-07-11 22:32:34
15,ENSINO MÉDIO INCOMPLETO,FEMININO,16 anos,155,0,0,0,0,2022-07-11 22:32:34
15,ENSINO MÉDIO INCOMPLETO,FEMININO,17 anos,258,0,0,0,2,2022-07-11 22:32:34
15,ENSINO MÉDIO INCOMPLETO,FEMININO,18 anos,303,13,"0,0429",1,1,2022-07-11 22:32:34
15,ENSINO MÉDIO INCOMPLETO,FEMININO,19 anos,272,56,"0,2059",1,2,2022-07-11 22:32:34
15,ENSINO MÉDIO INCOMPLETO,FEMININO,20 anos,322,159,"0,4938",0,1,2022-07-11 22:32:34
15,ENSINO MÉDIO INCOMPLETO,FEMININO,21 a 24 anos,1619,1485,"0,9172",0,3,2022-07-11 22:32:34
15,ENSINO MÉDIO INCOMPLETO,FEMININO,25 a 29 anos,973,954,"0,9805",1,1,2022-07-11 22:32:34
15,ENSINO MÉDIO INCOMPLETO,FEMININO,30 a 34 anos,650,632,"0,9723",0,2,2022-07-11 22:32:34
15,ENSINO MÉDIO INCOMPLETO,FEMININO,35 a 39 anos,665,657,"0,988",0,2,2022-07-11 22:32:34
15,ENSINO MÉDIO INCOMPLETO,FEMININO,40 a 44 anos,672,664,"0,9881",0,1,2022-07-11 22:32:34
15,ENSINO MÉDIO INCOMPLETO,FEMININO,45 a 49 anos,514,508,"0,9883",0,4,2022-07-11 22:32:34
15,ENSINO MÉDIO INCOMPLETO,FEMININO,50 a 54 anos,510,506,"0,9922",0,1,2022-07-11 22:32:34
15,ENSINO MÉDIO INCOMPLETO,FEMININO,55 a 59 anos,407,403,"0,9902",0,0,2022-07-11 22:32:34
15,ENSINO MÉDIO INCOMPLETO,FEMININO,60 a 64 anos,279,276,"0,9892",0,7,2022-07-11 22:32:34
15,ENSINO MÉDIO INCOMPLETO,FEMININO,65 a 69 anos,149,146,"0,9799",0,6,2022-07-11 22:32:34
15,ENSINO MÉDIO INCOMPLETO,FEMININO,70 a 74 anos,85,84,"0,9882",0,2,2022-07-11 22:32:34
15,ENSINO MÉDIO INCOMPLETO,FEMININO,75 a 79 anos,22,22,1,0,0,2022-07-11 22:32:34
15,ENSINO MÉDIO INCOMPLETO,FEMININO,80 a 84 anos,9,9,1,0,3,2022-07-11 22:32:34
15,ENSINO MÉDIO INCOMPLETO,FEMININO,85 a 89 anos,3,3,1,0,1,2022-07-11 22:32:34
15,ENSINO MÉDIO INCOMPLETO,MASCULINO,16 anos,128,0,0,1,0,2022-07-11 22:32:34
15,ENSINO MÉDIO INCOMPLETO,MASCULINO,17 anos,230,0,0,1,1,2022-07-11 22:32:34
15,ENSINO MÉDIO INCOMPLETO,MASCULINO,18 anos,286,3,"0,0105",4,1,2022-07-11 22:32:34
15,ENSINO MÉDIO INCOMPLETO,MASCULINO,19 anos,244,63,"0,2582",4,2,2022-07-11 22:32:34
15,ENSINO MÉDIO INCOMPLETO,MASCULINO,20 anos,334,162,"0,485",1,5,2022-07-11 22:32:34
15,ENSINO MÉDIO INCOMPLETO,MASCULINO,21 a 24 anos,1605,1491,"0,929",0,0,2022-07-11 22:32:34
15,ENSINO MÉDIO INCOMPLETO,MASCULINO,25 a 29 anos,1046,1021,"0,9761",0,1,2022-07-11 22:32:34
15,ENSINO MÉDIO INCOMPLETO,MASCULINO,30 a 34 anos,597,574,"0,9615",1,2,2022-07-11 22:32:34
15,ENSINO MÉDIO INCOMPLETO,MASCULINO,35 a 39 anos,692,675,"0,9754",0,3,2022-07-11 22:32:34
15,ENSINO MÉDIO INCOMPLETO,MASCULINO,40 a 44 anos,557,541,"0,9713",0,7,2022-07-11 22:32:34
15,ENSINO MÉDIO INCOMPLETO,MASCULINO,45 a 49 anos,467,454,"0,9722",0,1,2022-07-11 22:32:34
15,ENSINO MÉDIO INCOMPLETO,MASCULINO,50 a 54 anos,434,426,"0,9816",0,1,2022-07-11 22:32:34
15,ENSINO MÉDIO INCOMPLETO,MASCULINO,55 a 59 anos,332,325,"0,9789",0,0,2022-07-11 22:32:34
15,ENSINO MÉDIO INCOMPLETO,MASCULINO,60 a 64 anos,231,227,"0,9827",0,4,2022-07-11 22:32:34
15,ENSINO MÉDIO INCOMPLETO,MASCULINO,65 a 69 anos,131,129,"0,9847",0,4,2022-07-11 22:32:34
15,ENSINO MÉDIO INCOMPLETO,MASCULINO,70 a 74 anos,80,80,1,0,0,2022-07-11 22:32:34
15,ENSINO MÉDIO INCOMPLETO,MASCULINO,75 a 79 anos,36,36,1,0,0,2022-07-11 22:32:34
15,ENSINO MÉDIO INCOMPLETO,MASCULINO,80 a 84 anos,10,10,1,0,1,2022-07-11 22:32:34
15,ENSINO MÉDIO INCOMPLETO,MASCULINO,85 a 89 anos,2,2,1,0,0,2022-07-11 22:32:34
15,ENSINO MÉDIO INCOMPLETO,MASCULINO,90 a 94 anos,1,1,1,0,0,2022-07-11 22:32:34
15,LÊ E ESCREVE,FEMININO,100 anos ou mais,1,0,0,0,1,2022-07-11 22:32:34
15,LÊ E ESCREVE,FEMININO,17 anos,1,0,0,0,0,2022-07-11 22:32:34
15,LÊ E ESCREVE,FEMININO,19 anos,2,0,0,0,0,2022-07-11 22:32:34
15,LÊ E ESCREVE,FEMININO,21 a 24 anos,10,4,"0,4",0,0,2022-07-11 22:32:34
15,LÊ E ESCREVE,FEMININO,25 a 29 anos,11,9,"0,8182",0,1,2022-07-11 22:32:34
15,LÊ E ESCREVE,FEMININO,30 a 34 anos,17,16,"0,9412",0,1,2022-07-11 22:32:34
15,LÊ E ESCREVE,FEMININO,35 a 39 anos,29,28,"0,9655",0,3,2022-07-11 22:32:34
15,LÊ E ESCREVE,FEMININO,40 a 44 anos,56,56,1,0,2,2022-07-11 22:32:34
15,LÊ E ESCREVE,FEMININO,45 a 49 anos,128,123,"0,9609",0,1,2022-07-11 22:32:34
15,LÊ E ESCREVE,FEMININO,50 a 54 anos,132,129,"0,9773",0,6,2022-07-11 22:32:34
15,LÊ E ESCREVE,FEMININO,55 a 59 anos,222,217,"0,9775",0,4,2022-07-11 22:32:34
15,LÊ E ESCREVE,FEMININO,60 a 64 anos,280,277,"0,9893",0,9,2022-07-11 22:32:34
15,LÊ E ESCREVE,FEMININO,65 a 69 anos,339,339,1,0,11,2022-07-11 22:32:34
15,LÊ E ESCREVE,FEMININO,70 a 74 anos,338,337,"0,997",0,23,2022-07-11 22:32:34
15,LÊ E ESCREVE,FEMININO,75 a 79 anos,183,183,1,0,10,2022-07-11 22:32:34
15,LÊ E ESCREVE,FEMININO,80 a 84 anos,94,93,"0,9894",0,0,2022-07-11 22:32:34
15,LÊ E ESCREVE,FEMININO,85 a 89 anos,33,32,"0,9697",0,1,2022-07-11 22:32:34
15,LÊ E ESCREVE,FEMININO,90 a 94 anos,7,7,1,0,1,2022-07-11 22:32:34
15,LÊ E ESCREVE,MASCULINO,16 anos,1,0,0,0,0,2022-07-11 22:32:34
15,LÊ E ESCREVE,MASCULINO,17 anos,1,0,0,0,0,2022-07-11 22:32:34
15,LÊ E ESCREVE,MASCULINO,18 anos,1,0,0,0,0,2022-07-11 22:32:34
15,LÊ E ESCREVE,MASCULINO,19 anos,1,1,1,0,0,2022-07-11 22:32:34
15,LÊ E ESCREVE,MASCULINO,20 anos,2,0,0,0,0,2022-07-11 22:32:34
15,LÊ E ESCREVE,MASCULINO,21 a 24 anos,7,4,"0,5714",0,0,2022-07-11 22:32:34
15,LÊ E ESCREVE,MASCULINO,25 a 29 anos,25,22,"0,88",0,1,2022-07-11 22:32:34
15,LÊ E ESCREVE,MASCULINO,30 a 34 anos,22,20,"0,9091",0,3,2022-07-11 22:32:34
15,LÊ E ESCREVE,MASCULINO,35 a 39 anos,45,42,"0,9333",0,1,2022-07-11 22:32:34
15,LÊ E ESCREVE,MASCULINO,40 a 44 anos,66,63,"0,9545",0,1,2022-07-11 22:32:34
15,LÊ E ESCREVE,MASCULINO,45 a 49 anos,107,100,"0,9346",0,4,2022-07-11 22:32:34
15,LÊ E ESCREVE,MASCULINO,50 a 54 anos,145,141,"0,9724",0,6,2022-07-11 22:32:34
15,LÊ E ESCREVE,MASCULINO,55 a 59 anos,199,193,"0,9698",0,7,2022-07-11 22:32:34
15,LÊ E ESCREVE,MASCULINO,60 a 64 anos,244,238,"0,9754",0,8,2022-07-11 22:32:34
15,LÊ E ESCREVE,MASCULINO,65 a 69 anos,218,210,"0,9633",0,9,2022-07-11 22:32:34
15,LÊ E ESCREVE,MASCULINO,70 a 74 anos,210,209,"0,9952",0,9,2022-07-11 22:32:34
15,LÊ E ESCREVE,MASCULINO,75 a 79 anos,89,87,"0,9775",0,4,2022-07-11 22:32:34
15,LÊ E ESCREVE,MASCULINO,80 a 84 anos,41,41,1,0,0,2022-07-11 22:32:34
15,LÊ E ESCREVE,MASCULINO,85 a 89 anos,16,16,1,0,1,2022-07-11 22:32:34
15,LÊ E ESCREVE,MASCULINO,90 a 94 anos,9,9,1,0,1,2022-07-11 22:32:34
15,SUPERIOR COMPLETO,FEMININO,17 anos,1,0,0,0,0,2022-07-11 22:32:34
15,SUPERIOR COMPLETO,FEMININO,19 anos,1,0,0,0,0,2022-07-11 22:32:34
15,SUPERIOR COMPLETO,FEMININO,20 anos,2,0,0,0,0,2022-07-11 22:32:34
15,SUPERIOR COMPLETO,FEMININO,21 a 24 anos,16,13,"0,8125",0,0,2022-07-11 22:32:34
15,SUPERIOR COMPLETO,FEMININO,25 a 29 anos,243,240,"0,9877",0,0,2022-07-11 22:32:34
15,SUPERIOR COMPLETO,FEMININO,30 a 34 anos,577,576,"0,9983",0,0,2022-07-11 22:32:34
15,SUPERIOR COMPLETO,FEMININO,35 a 39 anos,728,722,"0,9918",0,0,2022-07-11 22:32:34
15,SUPERIOR COMPLETO,FEMININO,40 a 44 anos,691,682,"0,987",0,0,2022-07-11 22:32:34
15,SUPERIOR COMPLETO,FEMININO,45 a 49 anos,518,515,"0,9942",1,3,2022-07-11 22:32:34
15,SUPERIOR COMPLETO,FEMININO,50 a 54 anos,371,370,"0,9973",0,1,2022-07-11 22:32:34
15,SUPERIOR COMPLETO,FEMININO,55 a 59 anos,233,232,"0,9957",0,0,2022-07-11 22:32:34
15,SUPERIOR COMPLETO,FEMININO,60 a 64 anos,140,139,"0,9929",0,1,2022-07-11 22:32:34
15,SUPERIOR COMPLETO,FEMININO,65 a 69 anos,73,72,"0,9863",0,4,2022-07-11 22:32:34
15,SUPERIOR COMPLETO,FEMININO,70 a 74 anos,38,38,1,0,1,2022-07-11 22:32:34
15,SUPERIOR COMPLETO,FEMININO,75 a 79 anos,19,18,"0,9474",0,3,2022-07-11 22:32:34
15,SUPERIOR COMPLETO,FEMININO,80 a 84 anos,10,10,1,0,0,2022-07-11 22:32:34
15,SUPERIOR COMPLETO,MASCULINO,18 anos,2,0,0,0,0,2022-07-11 22:32:34
15,SUPERIOR COMPLETO,MASCULINO,20 anos,1,0,0,0,0,2022-07-11 22:32:34
15,SUPERIOR COMPLETO,MASCULINO,21 a 24 anos,6,5,"0,8333",0,0,2022-07-11 22:32:34
15,SUPERIOR COMPLETO,MASCULINO,25 a 29 anos,102,100,"0,9804",0,1,2022-07-11 22:32:34
15,SUPERIOR COMPLETO,MASCULINO,30 a 34 anos,316,314,"0,9937",0,0,2022-07-11 22:32:34
15,SUPERIOR COMPLETO,MASCULINO,35 a 39 anos,363,359,"0,989",0,0,2022-07-11 22:32:34
15,SUPERIOR COMPLETO,MASCULINO,40 a 44 anos,349,345,"0,9885",0,1,2022-07-11 22:32:34
15,SUPERIOR COMPLETO,MASCULINO,45 a 49 anos,228,226,"0,9912",0,1,2022-07-11 22:32:34
15,SUPERIOR COMPLETO,MASCULINO,50 a 54 anos,196,195,"0,9949",0,0,2022-07-11 22:32:34
15,SUPERIOR COMPLETO,MASCULINO,55 a 59 anos,143,143,1,0,1,2022-07-11 22:32:34
15,SUPERIOR COMPLETO,MASCULINO,60 a 64 anos,70,69,"0,9857",0,0,2022-07-11 22:32:34
15,SUPERIOR COMPLETO,MASCULINO,65 a 69 anos,37,37,1,0,0,2022-07-11 22:32:34
15,SUPERIOR COMPLETO,MASCULINO,70 a 74 anos,23,23,1,0,1,2022-07-11 22:32:34
15,SUPERIOR COMPLETO,MASCULINO,75 a 79 anos,7,7,1,0,1,2022-07-11 22:32:34
15,SUPERIOR COMPLETO,MASCULINO,80 a 84 anos,1,1,1,0,0,2022-07-11 22:32:34
15,SUPERIOR COMPLETO,MASCULINO,85 a 89 anos,3,3,1,0,0,2022-07-11 22:32:34
15,SUPERIOR INCOMPLETO,FEMININO,17 anos,2,0,0,0,0,2022-07-11 22:32:34
15,SUPERIOR INCOMPLETO,FEMININO,18 anos,10,0,0,0,0,2022-07-11 22:32:34
15,SUPERIOR INCOMPLETO,FEMININO,19 anos,22,0,0,0,0,2022-07-11 22:32:34
15,SUPERIOR INCOMPLETO,FEMININO,20 anos,35,11,"0,3143",0,0,2022-07-11 22:32:34
15,SUPERIOR INCOMPLETO,FEMININO,21 a 24 anos,193,179,"0,9275",0,0,2022-07-11 22:32:34
15,SUPERIOR INCOMPLETO,FEMININO,25 a 29 anos,665,659,"0,991",1,0,2022-07-11 22:32:34
15,SUPERIOR INCOMPLETO,FEMININO,30 a 34 anos,461,453,"0,9826",1,0,2022-07-11 22:32:34
15,SUPERIOR INCOMPLETO,FEMININO,35 a 39 anos,373,371,"0,9946",0,1,2022-07-11 22:32:34
15,SUPERIOR INCOMPLETO,FEMININO,40 a 44 anos,301,297,"0,9867",0,1,2022-07-11 22:32:34
15,SUPERIOR INCOMPLETO,FEMININO,45 a 49 anos,198,197,"0,9949",0,1,2022-07-11 22:32:34
15,SUPERIOR INCOMPLETO,FEMININO,50 a 54 anos,116,115,"0,9914",0,1,2022-07-11 22:32:34
15,SUPERIOR INCOMPLETO,FEMININO,55 a 59 anos,79,78,"0,9873",0,0,2022-07-11 22:32:34
15,SUPERIOR INCOMPLETO,FEMININO,60 a 64 anos,45,45,1,0,0,2022-07-11 22:32:34
15,SUPERIOR INCOMPLETO,FEMININO,65 a 69 anos,11,11,1,0,1,2022-07-11 22:32:34
15,SUPERIOR INCOMPLETO,FEMININO,70 a 74 anos,4,3,"0,75",0,0,2022-07-11 22:32:34
15,SUPERIOR INCOMPLETO,FEMININO,75 a 79 anos,2,2,1,0,0,2022-07-11 22:32:34
15,SUPERIOR INCOMPLETO,FEMININO,80 a 84 anos,1,1,1,0,0,2022-07-11 22:32:34
15,SUPERIOR INCOMPLETO,MASCULINO,16 anos,1,0,0,0,0,2022-07-11 22:32:34
15,SUPERIOR INCOMPLETO,MASCULINO,17 anos,2,0,0,0,0,2022-07-11 22:32:34
15,SUPERIOR INCOMPLETO,MASCULINO,18 anos,6,0,0,0,0,2022-07-11 22:32:34
15,SUPERIOR INCOMPLETO,MASCULINO,19 anos,16,0,0,0,0,2022-07-11 22:32:34
15,SUPERIOR INCOMPLETO,MASCULINO,20 anos,14,4,"0,2857",0,0,2022-07-11 22:32:34
15,SUPERIOR INCOMPLETO,MASCULINO,21 a 24 anos,110,93,"0,8455",0,0,2022-07-11 22:32:34
15,SUPERIOR INCOMPLETO,MASCULINO,25 a 29 anos,408,407,"0,9975",0,3,2022-07-11 22:32:34
15,SUPERIOR INCOMPLETO,MASCULINO,30 a 34 anos,333,327,"0,982",0,0,2022-07-11 22:32:34
15,SUPERIOR INCOMPLETO,MASCULINO,35 a 39 anos,281,277,"0,9858",0,0,2022-07-11 22:32:34
15,SUPERIOR INCOMPLETO,MASCULINO,40 a 44 anos,194,189,"0,9742",0,1,2022-07-11 22:32:34
15,SUPERIOR INCOMPLETO,MASCULINO,45 a 49 anos,145,141,"0,9724",0,2,2022-07-11 22:32:34
15,SUPERIOR INCOMPLETO,MASCULINO,50 a 54 anos,99,97,"0,9798",0,2,2022-07-11 22:32:34
15,SUPERIOR INCOMPLETO,MASCULINO,55 a 59 anos,75,73,"0,9733",0,0,2022-07-11 22:32:34
15,SUPERIOR INCOMPLETO,MASCULINO,60 a 64 anos,33,33,1,0,0,2022-07-11 22:32:34
15,SUPERIOR INCOMPLETO,MASCULINO,65 a 69 anos,13,13,1,0,0,2022-07-11 22:32:34
15,SUPERIOR INCOMPLETO,MASCULINO,70 a 74 anos,12,12,1,0,1,2022-07-11 22:32:34
15,SUPERIOR INCOMPLETO,MASCULINO,75 a 79 anos,6,6,1,0,1,2022-07-11 22:32:34
15,SUPERIOR INCOMPLETO,MASCULINO,80 a 84 anos,1,1,1,0,0,2022-07-11 22:32:34
16,ANALFABETO,FEMININO,100 anos ou mais,1,1,1,0,1,2022-07-11 22:32:34
16,ANALFABETO,FEMININO,18 anos,1,0,0,0,0,2022-07-11 22:32:34
16,ANALFABETO,FEMININO,19 anos,1,0,0,0,0,2022-07-11 22:32:34
16,ANALFABETO,FEMININO,21 a 24 anos,7,6,"0,8571",0,3,2022-07-11 22:32:34
16,ANALFABETO,FEMININO,25 a 29 anos,10,10,1,0,2,2022-07-11 22:32:34
16,ANALFABETO,FEMININO,30 a 34 anos,7,5,"0,7143",0,5,2022-07-11 22:32:34
16,ANALFABETO,FEMININO,35 a 39 anos,18,17,"0,9444",0,2,2022-07-11 22:32:34
16,ANALFABETO,FEMININO,40 a 44 anos,12,10,"0,8333",0,2,2022-07-11 22:32:34
16,ANALFABETO,FEMININO,45 a 49 anos,36,34,"0,9444",0,2,2022-07-11 22:32:34
16,ANALFABETO,FEMININO,50 a 54 anos,39,37,"0,9487",0,2,2022-07-11 22:32:34
16,ANALFABETO,FEMININO,55 a 59 anos,61,56,"0,918",0,2,2022-07-11 22:32:34
16,ANALFABETO,FEMININO,60 a 64 anos,96,90,"0,9375",0,2,2022-07-11 22:32:34
16,ANALFABETO,FEMININO,65 a 69 anos,96,87,"0,9063",0,1,2022-07-11 22:32:34
16,ANALFABETO,FEMININO,70 a 74 anos,95,95,1,0,10,2022-07-11 22:32:34
16,ANALFABETO,FEMININO,75 a 79 anos,44,44,1,0,3,2022-07-11 22:32:34
16,ANALFABETO,FEMININO,80 a 84 anos,36,36,1,0,2,2022-07-11 22:32:34
16,ANALFABETO,FEMININO,85 a 89 anos,9,9,1,0,0,2022-07-11 22:32:34
16,ANALFABETO,FEMININO,90 a 94 anos,6,6,1,0,1,2022-07-11 22:32:34
16,ANALFABETO,MASCULINO,16 anos,1,0,0,0,0,2022-07-11 22:32:34
16,ANALFABETO,MASCULINO,18 anos,3,1,"0,3333",0,0,2022-07-11 22:32:34
16,ANALFABETO,MASCULINO,19 anos,1,0,0,0,0,2022-07-11 22:32:34
16,ANALFABETO,MASCULINO,20 anos,1,0,0,0,0,2022-07-11 22:32:34
16,ANALFABETO,MASCULINO,21 a 24 anos,6,4,"0,6667",0,2,2022-07-11 22:32:34
16,ANALFABETO,MASCULINO,25 a 29 anos,13,11,"0,8462",0,4,2022-07-11 22:32:34
16,ANALFABETO,MASCULINO,30 a 34 anos,12,9,"0,75",0,4,2022-07-11 22:32:34
16,ANALFABETO,MASCULINO,35 a 39 anos,9,7,"0,7778",0,2,2022-07-11 22:32:34
16,ANALFABETO,MASCULINO,40 a 44 anos,23,21,"0,913",0,7,2022-07-11 22:32:34
16,ANALFABETO,MASCULINO,45 a 49 anos,28,24,"0,8571",0,3,2022-07-11 22:32:34
16,ANALFABETO,MASCULINO,50 a 54 anos,36,33,"0,9167",0,4,2022-07-11 22:32:34
16,ANALFABETO,MASCULINO,55 a 59 anos,37,34,"0,9189",0,2,2022-07-11 22:32:34
16,ANALFABETO,MASCULINO,60 a 64 anos,40,37,"0,925",0,5,2022-07-11 22:32:34
16,ANALFABETO,MASCULINO,65 a 69 anos,45,37,"0,8222",0,4,2022-07-11 22:32:34
16,ANALFABETO,MASCULINO,70 a 74 anos,36,36,1,0,1,2022-07-11 22:32:34
16,ANALFABETO,MASCULINO,75 a 79 anos,14,12,"0,8571",0,2,2022-07-11 22:32:34
16,ANALFABETO,MASCULINO,80 a 84 anos,12,12,1,0,0,2022-07-11 22:32:34
16,ANALFABETO,MASCULINO,85 a 89 anos,3,3,1,0,0,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL COMPLETO,FEMININO,16 anos,17,0,0,0,0,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL COMPLETO,FEMININO,17 anos,28,0,0,0,0,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL COMPLETO,FEMININO,18 anos,29,2,"0,069",0,0,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL COMPLETO,FEMININO,19 anos,17,0,0,0,0,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL COMPLETO,FEMININO,20 anos,22,5,"0,2273",0,0,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL COMPLETO,FEMININO,21 a 24 anos,109,99,"0,9083",0,1,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL COMPLETO,FEMININO,25 a 29 anos,138,135,"0,9783",0,0,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL COMPLETO,FEMININO,30 a 34 anos,140,137,"0,9786",0,0,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL COMPLETO,FEMININO,35 a 39 anos,199,196,"0,9849",0,1,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL COMPLETO,FEMININO,40 a 44 anos,280,273,"0,975",1,1,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL COMPLETO,FEMININO,45 a 49 anos,311,306,"0,9839",0,3,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL COMPLETO,FEMININO,50 a 54 anos,285,282,"0,9895",0,2,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL COMPLETO,FEMININO,55 a 59 anos,315,311,"0,9873",0,3,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL COMPLETO,FEMININO,60 a 64 anos,300,296,"0,9867",0,4,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL COMPLETO,FEMININO,65 a 69 anos,232,231,"0,9957",0,8,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL COMPLETO,FEMININO,70 a 74 anos,161,161,1,0,9,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL COMPLETO,FEMININO,75 a 79 anos,81,79,"0,9753",0,4,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL COMPLETO,FEMININO,80 a 84 anos,36,36,1,0,2,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL COMPLETO,FEMININO,85 a 89 anos,16,16,1,0,2,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL COMPLETO,FEMININO,90 a 94 anos,8,8,1,0,0,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,16 anos,12,0,0,0,0,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,17 anos,12,0,0,0,0,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,18 anos,24,0,0,0,0,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,19 anos,17,4,"0,2353",0,1,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,20 anos,30,7,"0,2333",0,1,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,21 a 24 anos,123,115,"0,935",0,0,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,25 a 29 anos,182,175,"0,9615",0,1,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,30 a 34 anos,172,169,"0,9826",1,2,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,35 a 39 anos,264,257,"0,9735",0,2,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,40 a 44 anos,286,276,"0,965",0,2,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,45 a 49 anos,301,293,"0,9734",0,2,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,50 a 54 anos,329,322,"0,9787",1,3,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,55 a 59 anos,281,269,"0,9573",0,2,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,60 a 64 anos,276,270,"0,9783",0,4,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,65 a 69 anos,223,220,"0,9865",0,13,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,70 a 74 anos,131,130,"0,9924",0,3,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,75 a 79 anos,57,56,"0,9825",0,1,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,80 a 84 anos,32,31,"0,9688",0,0,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,85 a 89 anos,9,9,1,0,0,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,90 a 94 anos,5,5,1,0,0,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,100 anos ou mais,1,1,1,0,0,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,16 anos,36,0,0,0,0,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,17 anos,53,0,0,0,1,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,18 anos,53,6,"0,1132",2,0,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,19 anos,58,18,"0,3103",0,1,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,20 anos,76,35,"0,4605",0,1,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,21 a 24 anos,671,615,"0,9165",0,3,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,25 a 29 anos,693,679,"0,9798",0,5,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,30 a 34 anos,562,555,"0,9875",0,6,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,35 a 39 anos,779,760,"0,9756",0,8,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,40 a 44 anos,1094,1080,"0,9872",0,10,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,45 a 49 anos,1367,1344,"0,9832",0,11,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,50 a 54 anos,1273,1251,"0,9827",0,1,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,55 a 59 anos,1195,1181,"0,9883",0,12,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,60 a 64 anos,933,927,"0,9936",0,12,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,65 a 69 anos,748,739,"0,988",0,45,2022-07-11 22:32:34
16,ENSINO FUNDAMENTAL INCOMPLETO,FEMININO,70 a 74 anos,537,534,"0,9944",0,38,2022-07-11 22:32:34
